,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,dsID,vehID,time_step,laneID,x,y,max_attention_index
0,0.0008165309,0.0008165309,0.0008165309,0.0008165309,0.0008165309,0.0008165309,0.0008165309,0.0008165309,0.0008165309,0.0008165309,0.0008165309,0.0008165309,0.0008165309,0.0008165309,0.0008165309,0.0008165309,0.0008165309,0.0008165309,0.0008165309,0.0008165309,0.0008165309,0.0008165309,0.0008165309,0.005290749,0.0008165309,0.0008165309,0.0008165309,0.0008165309,0.11773782,0.003407071,0.0008165309,0.11233244,0.0008165309,0.009879049,0.0008165309,0.012097844,0.0008165309,0.0008165309,0.0008165309,0.7123095,5,2858,8087,4,42.282,63.791,28
1,0.00081635517,0.00081635517,0.00081635517,0.00081635517,0.00081635517,0.00081635517,0.00081635517,0.00081635517,0.00081635517,0.00081635517,0.00081635517,0.00081635517,0.00081635517,0.00081635517,0.00081635517,0.00081635517,0.00081635517,0.00081635517,0.00081635517,0.00081635517,0.00081635517,0.00081635517,0.00081635517,0.005260643,0.00081635517,0.00081635517,0.00081635517,0.00081635517,0.11872502,0.0034354893,0.00081635517,0.11219388,0.00081635517,0.0099202,0.00081635517,0.012169869,0.00081635517,0.00081635517,0.00081635517,0.71135485,5,2858,8088,4,42.311,64.113,28
2,0.00081464526,0.00081464526,0.00081464526,0.00081464526,0.00081464526,0.00081464526,0.00081464526,0.00081464526,0.00081464526,0.00081464526,0.00081464526,0.00081464526,0.00081464526,0.00081464526,0.00081464526,0.00081464526,0.00081464526,0.00081464526,0.00081464526,0.00081464526,0.00081464526,0.00081464526,0.00081464526,0.0052190972,0.00081464526,0.00081464526,0.00081464526,0.00081464526,0.11944651,0.0034228784,0.00081464526,0.11184513,0.00081464526,0.009939025,0.00081464526,0.012218375,0.00081464526,0.00081464526,0.00081464526,0.7110259,5,2858,8089,4,42.341,64.434,28
3,0.00081382704,0.00081382704,0.00081382704,0.00081382704,0.00081382704,0.00081382704,0.00081382704,0.00081382704,0.00081382704,0.00081382704,0.00081382704,0.00081382704,0.00081382704,0.00081382704,0.00081382704,0.00081382704,0.00081382704,0.00081382704,0.00081382704,0.00081382704,0.00081382704,0.00081382704,0.00081382704,0.005184418,0.00081382704,0.00081382704,0.00081382704,0.00081382704,0.12025703,0.0033948403,0.00081382704,0.11161724,0.00081382704,0.00996405,0.00081382704,0.012276983,0.00081382704,0.00081382704,0.00081382704,0.7104496,5,2858,8090,4,42.37,64.756,28
4,0.000814571,0.000814571,0.000814571,0.000814571,0.000814571,0.000814571,0.000814571,0.000814571,0.000814571,0.000814571,0.000814571,0.000814571,0.000814571,0.000814571,0.000814571,0.000814571,0.000814571,0.000814571,0.000814571,0.000814571,0.000814571,0.000814571,0.000814571,0.0051571485,0.000814571,0.000814571,0.000814571,0.000814571,0.12124798,0.0033769822,0.000814571,0.11160661,0.000814571,0.010005911,0.000814571,0.012357253,0.000814571,0.000814571,0.000814571,0.70936674,5,2858,8091,4,42.399,65.077,28
5,0.00081396976,0.00081396976,0.00081396976,0.00081396976,0.00081396976,0.00081396976,0.00081396976,0.00081396976,0.00081396976,0.00081396976,0.00081396976,0.00081396976,0.00081396976,0.00081396976,0.00081396976,0.00081396976,0.00081396976,0.00081396976,0.00081396976,0.00081396976,0.00081396976,0.00081396976,0.00081396976,0.0051181903,0.00081396976,0.00081396976,0.00081396976,0.00081396976,0.12198671,0.0033597155,0.00081396976,0.11140337,0.00081396976,0.010028129,0.00081396976,0.012415073,0.00081396976,0.00081396976,0.00081396976,0.7088276,5,2858,8092,4,42.428,65.398,28
6,0.00081271544,0.00081271544,0.00081271544,0.00081271544,0.00081271544,0.00081271544,0.00081271544,0.00081271544,0.00081271544,0.00081271544,0.00081271544,0.00081271544,0.00081271544,0.00081271544,0.00081271544,0.00081271544,0.00081271544,0.00081271544,0.00081271544,0.00081271544,0.00081271544,0.00081271544,0.00081271544,0.005071599,0.00081271544,0.00081271544,0.00081271544,0.00081271544,0.12256867,0.0033330293,0.00081271544,0.111110575,0.00081271544,0.010039894,0.00081271544,0.012461561,0.00081271544,0.00081271544,0.00081271544,0.70859545,5,2858,8093,4,42.458,65.719,28
7,0.0008159439,0.0008159439,0.0008159439,0.0008159439,0.0008159439,0.0008159439,0.0008159439,0.0008159439,0.0008159439,0.0008159439,0.0008159439,0.0008159439,0.0008159439,0.0008159439,0.0008159439,0.0008159439,0.0008159439,0.0008159439,0.0008159439,0.0008159439,0.0008159439,0.0008159439,0.0008159439,0.0050520734,0.0008159439,0.0008159439,0.0008159439,0.0008159439,0.12376106,0.0033180017,0.0008159439,0.11143378,0.0008159439,0.010105804,0.0008159439,0.012573735,0.0008159439,0.0008159439,0.0008159439,0.7068286,5,2858,8094,4,42.487,66.035,28
8,0.00081063365,0.00081063365,0.00081063365,0.00081063365,0.00081063365,0.00081063365,0.00081063365,0.00081063365,0.00081063365,0.00081063365,0.00081063365,0.00081063365,0.00081063365,0.00081063365,0.00081063365,0.00081063365,0.00081063365,0.00081063365,0.00081063365,0.00081063365,0.00081063365,0.00081063365,0.00081063365,0.004980291,0.00081063365,0.00081063365,0.00081063365,0.00081063365,0.12362048,0.003295548,0.00081063365,0.1105719,0.00081063365,0.010062752,0.00081063365,0.012551352,0.00081063365,0.00081063365,0.00081063365,0.7081675,5,2858,8095,4,42.517,66.362,28
9,0.0007846953,0.0007846953,0.0007846953,0.0007846953,0.0007846953,0.0007846953,0.0007846953,0.0007846953,0.0007846953,0.0007846953,0.0007846953,0.0007846953,0.0007846953,0.0007846953,0.0007846953,0.0007846953,0.0007846953,0.0007846953,0.0007846953,0.0007846953,0.0007846953,0.0007846953,0.0007846953,0.004795272,0.0007846953,0.0007846953,0.0007846953,0.0007846953,0.120296836,0.0032116808,0.0007846953,0.10687098,0.0007846953,0.009760347,0.0007846953,0.012201197,0.0007846953,0.0007846953,0.0007846953,0.7169688,5,2858,8096,4,42.546,66.715,28
